I, II, III, aVR, aVL, aVF, V1, V2, V3, V4, V5, V6, 
-9, -34, -24, 21, 7, -29, -9, -14, 0, -14, -48, -58, 
-9, -24, -14, 17, 2, -19, 0, -4, 9, -9, -43, -58, 
-9, -24, -14, 17, 2, -19, 0, -4, 9, -9, -39, -53, 
-9, -24, -14, 17, 2, -19, 0, -4, 14, -4, -34, -53, 
-9, -24, -14, 17, 2, -19, 0, 0, 19, -4, -34, -48, 
-9, -24, -14, 17, 2, -19, 0, 9, 19, -4, -34, -39, 
-9, -24, -14, 17, 2, -19, 4, 9, 24, 0, -34, -39, 
-9, -19, -9, 14, 0, -14, 4, 14, 24, 9, -34, -39, 
-14, -19, -4, 17, -4, -12, 0, 14, 24, 9, -29, -39, 
-24, -29, -4, 26, -9, -17, 0, 14, 24, 9, -24, -48, 
-24, -29, -4, 26, -9, -17, 4, 19, 24, 14, -19, -43, 
-24, -29, -4, 26, -9, -17, 4, 19, 24, 14, -19, -39, 
-24, -29, -4, 26, -9, -17, 4, 19, 34, 14, -14, -34, 
-19, -19, 0, 19, -9, -9, 19, 24, 34, 14, -4, -24, 
-19, -19, 0, 19, -9, -9, 19, 24, 34, 14, -4, -24, 
-19, -19, 0, 19, -9, -9, 19, 24, 34, 19, -9, -24, 
-19, -19, 0, 19, -9, -9, 14, 24, 34, 19, -9, -29, 
-9, -19, -9, 14, 0, -14, 4, 24, 43, 19, -9, -39, 
-9, -19, -9, 14, 0, -14, 9, 29, 43, 19, -9, -39, 
-9, -19, -9, 14, 0, -14, 9, 29, 43, 19, -4, -39, 
-14, -19, -4, 17, -4, -12, 9, 34, 43, 19, -4, -34, 
-14, -19, -4, 17, -4, -12, 9, 24, 43, 19, -4, -34, 
-9, -29, -19, 19, 4, -24, 9, 24, 34, 9, -14, -34, 
-9, -19, -9, 14, 0, -14, 9, 29, 39, 9, -19, -29, 
-19, -19, 0, 19, -9, -9, 19, 29, 48, 19, -9, -29, 
-19, -19, 0, 19, -9, -9, 19, 29, 48, 19, -9, -29, 
-19, -19, 0, 19, -9, -9, 19, 29, 48, 19, -9, -29, 
-19, -19, 0, 19, -9, -9, 19, 29, 48, 19, -9, -29, 
-9, -14, -4, 12, -2, -9, 19, 34, 43, 29, -4, -29, 
-9, -14, -4, 12, -2, -9, 19, 34, 48, 29, -4, -24, 
-9, -14, -4, 12, -2, -9, 19, 34, 48, 34, -4, -24, 
-9, -14, -4, 12, -2, -9, 19, 34, 48, 34, -9, -24, 
4, -4, -9, 0, 7, -7, 24, 43, 48, 34, -19, -24, 
4, -4, -9, 0, 7, -7, 24, 48, 53, 29, -19, -24, 
4, 0, -4, -2, 4, -2, 24, 48, 53, 29, -19, -29, 
4, 0, -4, -2, 4, -2, 34, 48, 53, 34, -14, -29, 
4, 0, -4, -2, 4, -2, 43, 53, 58, 39, -4, -24, 
4, 0, -4, -2, 4, -2, 48, 58, 63, 39, -4, -24, 
4, 4, 0, -4, 2, 2, 58, 63, 68, 39, -4, -19, 
9, 9, 0, -9, 4, 4, 63, 68, 73, 48, 0, -14, 
9, 14, 4, -12, 2, 9, 58, 68, 73, 48, -9, -14, 
14, 19, 4, -17, 4, 12, 48, 68, 73, 48, -4, -19, 
19, 24, 4, -21, 7, 14, 39, 63, 73, 48, -4, -19, 
19, 29, 9, -24, 4, 19, 24, 58, 82, 48, -4, -14, 
24, 34, 9, -29, 7, 21, 19, 43, 73, 43, 4, -9, 
24, 43, 19, -34, 2, 31, 9, 43, 73, 48, 4, -9, 
24, 48, 24, -36, 0, 36, 9, 39, 73, 48, 4, -14, 
24, 48, 24, -36, 0, 36, 4, 34, 73, 48, 4, -14, 
14, 39, 24, -26, -4, 31, -14, 19, 58, 39, -4, -9, 
24, 53, 29, -39, -2, 41, -24, 9, 58, 34, -4, -9, 
29, 58, 29, -43, 0, 43, -39, -9, 53, 34, -9, -9, 
29, 58, 29, -43, 0, 43, -58, -24, 39, 19, -14, -19, 
34, 48, 14, -41, 9, 31, -87, -48, 24, 9, -24, -34, 
39, 43, 4, -41, 17, 24, -107, -63, 4, 0, -29, -39, 
43, 43, 0, -43, 21, 21, -117, -73, -4, -9, -34, -39, 
43, 48, 4, -46, 19, 26, -126, -82, -14, -19, -43, -43, 
58, 58, 0, -58, 29, 29, -131, -78, -24, -29, -58, -48, 
58, 58, 0, -58, 29, 29, -117, -78, -24, -29, -63, -53, 
58, 58, 0, -58, 29, 29, -107, -78, -24, -29, -63, -53, 
63, 58, -4, -61, 34, 26, -87, -63, -24, -34, -63, -53, 
68, 53, -14, -61, 41, 19, -82, -63, -14, -24, -53, -43, 
73, 53, -19, -63, 46, 17, -78, -63, -19, -24, -53, -43, 
73, 43, -29, -58, 51, 7, -73, -53, -19, -24, -53, -43, 
63, 39, -24, -51, 43, 7, -63, -53, -14, -24, -58, -43, 
43, 29, -14, -36, 29, 7, -48, -39, -4, -24, -58, -43, 
34, 14, -19, -24, 26, -2, -34, -34, 0, -19, -58, -48, 
19, 4, -14, -12, 17, -4, -19, -24, 0, -19, -58, -53, 
4, -14, -19, 4, 12, -17, -9, -14, 4, -19, -58, -58, 
0, -14, -14, 7, 7, -14, -4, -14, 0, -29, -58, -73, 
-9, -24, -14, 17, 2, -19, 4, -9, 0, -29, -63, -73, 
-14, -34, -19, 24, 2, -26, 9, -4, 0, -29, -68, -78, 
-24, -43, -19, 34, -2, -31, 4, -4, 0, -34, -73, -78, 
-24, -48, -24, 36, 0, -36, 4, -4, -9, -39, -78, -82, 
-24, -58, -34, 41, 4, -46, 4, -4, -14, -39, -78, -87, 
-29, -63, -34, 46, 2, -48, 4, -4, -19, -43, -82, -92, 
-29, -68, -39, 48, 4, -53, 4, -9, -24, -53, -92, -102, 
-19, -58, -39, 39, 9, -48, 4, -9, -14, -43, -92, -102, 
-24, -58, -34, 41, 4, -46, 4, -9, -14, -43, -92, -102, 
-24, -58, -34, 41, 4, -46, 9, -9, -14, -43, -92, -102, 
-24, -58, -34, 41, 4, -46, 9, -9, -14, -48, -92, -102, 
-29, -58, -29, 43, 0, -43, 9, -9, -14, -48, -92, -92, 
-29, -58, -29, 43, 0, -43, 9, -9, -19, -48, -97, -92, 
-29, -63, -34, 46, 2, -48, 4, -9, -19, -48, -97, -97, 
-29, -63, -34, 46, 2, -48, 4, -9, -19, -48, -97, -102, 
-19, -73, -53, 46, 17, -63, 4, -9, -29, -58, -97, -112, 
-19, -73, -53, 46, 17, -63, 4, -9, -29, -58, -97, -112, 
-24, -73, -48, 48, 12, -61, 9, -9, -24, -58, -97, -112, 
-29, -68, -39, 48, 4, -53, 9, -9, -24, -58, -97, -107, 
-29, -68, -39, 48, 4, -53, 19, -9, -24, -48, -87, -97, 
-24, -73, -48, 48, 12, -61, 19, -9, -19, -48, -92, -97, 
-19, -73, -53, 46, 17, -63, 14, -9, -14, -48, -92, -97, 
-19, -73, -53, 46, 17, -63, 14, -9, -9, -48, -92, -102, 
-19, -63, -43, 41, 12, -53, 4, -9, -19, -48, -92, -102, 
-19, -63, -43, 41, 12, -53, 9, -9, -19, -53, -92, -102, 
-19, -63, -43, 41, 12, -53, 9, -9, -19, -53, -92, -102, 
-19, -63, -43, 41, 12, -53, 9, -9, -19, -53, -87, -97, 
-19, -58, -39, 39, 9, -48, 9, -9, -19, -53, -87, -102, 
-19, -58, -39, 39, 9, -48, 4, -9, -19, -48, -87, -102, 
-19, -58, -39, 39, 9, -48, 4, -14, -19, -48, -87, -102, 
-19, -58, -39, 39, 9, -48, 4, -14, -19, -48, -87, -107, 
-19, -58, -39, 39, 9, -48, 4, -14, -19, -58, -92, -107, 
-19, -58, -39, 39, 9, -48, 4, -14, -24, -58, -97, -107, 
-19, -63, -43, 41, 12, -53, 4, -14, -24, -58, -102, -107, 
-19, -63, -43, 41, 12, -53, 4, -14, -24, -58, -107, -107, 
-19, -58, -39, 39, 9, -48, 4, -14, -24, -48, -97, -102, 
-19, -58, -39, 39, 9, -48, 4, -14, -24, -53, -97, -102, 
-19, -58, -39, 39, 9, -48, 4, -14, -24, -53, -97, -102, 
-19, -58, -39, 39, 9, -48, 9, -14, -24, -48, -97, -102, 
-19, -48, -29, 34, 4, -39, 14, 4, -4, -39, -82, -92, 
-24, -48, -24, 36, 0, -36, 24, 19, 4, -19, -73, -87, 
-24, -58, -34, 41, 4, -46, 34, 48, 29, 14, -39, -68, 
-24, -34, -9, 29, -7, -21, 39, 68, 63, 58, 0, -39, 
-19, -9, 9, 14, -14, 0, 29, 68, 82, 82, 29, 0, 
4, -4, -9, 0, 7, -7, 19, 68, 78, 87, 68, 48, 
29, 19, -9, -24, 19, 4, 14, 63, 87, 112, 112, 102, 
68, 48, -19, -58, 43, 14, 0, 63, 97, 146, 161, 165, 
102, 73, -29, -87, 65, 21, -29, 58, 112, 195, 224, 248, 
146, 112, -34, -129, 90, 39, -63, 34, 112, 239, 297, 351, 
200, 151, -48, -175, 124, 51, -107, 14, 92, 229, 361, 439, 
278, 195, -82, -236, 180, 56, -156, -4, 58, 219, 409, 536, 
380, 224, -156, -302, 268, 34, -234, -78, -29, 151, 405, 600, 
468, 287, -180, -378, 324, 53, -331, -209, -170, -4, 322, 619, 
551, 341, -209, -446, 380, 65, -453, -463, -400, -292, 126, 561, 
639, 390, -248, -514, 444, 70, -561, -741, -692, -668, -156, 419, 
722, 444, -278, -583, 500, 82, -688, -1000, -936, -985, -390, 326, 
800, 502, -297, -651, 549, 102, -795, -1215, -1180, -1259, -595, 253, 
800, 531, -268, -666, 534, 131, -839, -1278, -1395, -1498, -795, 156, 
746, 546, -200, -646, 473, 173, -805, -1205, -1493, -1605, -878, 122, 
688, 527, -161, -607, 424, 183, -771, -1132, -1493, -1590, -878, 146, 
634, 439, -195, -536, 414, 122, -727, -1083, -1468, -1566, -878, 141, 
580, 302, -278, -441, 429, 12, -639, -966, -1400, -1493, -868, 92, 
522, 136, -385, -329, 453, -124, -527, -785, -1298, -1395, -878, -58, 
439, -29, -468, -204, 453, -248, -390, -639, -1195, -1322, -936, -283, 
322, -175, -497, -73, 409, -336, -258, -497, -1102, -1259, -1005, -531, 
204, -263, -468, 29, 336, -366, -146, -356, -1005, -1166, -1019, -692, 
73, -331, -405, 129, 239, -368, -43, -253, -878, -1034, -966, -775, 
-58, -341, -283, 200, 112, -312, 48, -156, -722, -863, -839, -717, 
-161, -341, -180, 251, 9, -261, 97, -97, -605, -717, -702, -610, 
-214, -331, -117, 273, -48, -224, 107, -112, -522, -610, -605, -527, 
-244, -307, -63, 275, -90, -185, 131, -136, -463, -556, -546, -473, 
-244, -283, -39, 263, -102, -161, 131, -131, -390, -478, -458, -414, 
-200, -239, -39, 219, -80, -139, 102, -122, -336, -385, -375, -341, 
-156, -195, -39, 175, -58, -117, 58, -97, -287, -307, -302, -273, 
-131, -165, -34, 148, -48, -100, 24, -68, -229, -253, -248, -234, 
-82, -131, -48, 107, -17, -90, -4, -78, -185, -195, -209, -185, 
-63, -107, -43, 85, -9, -75, -14, -63, -131, -136, -165, -146, 
-34, -82, -48, 58, 7, -65, -14, -39, -87, -97, -126, -126, 
-29, -58, -29, 43, 0, -43, -4, 0, -43, -48, -97, -97, 
-34, -53, -19, 43, -7, -36, -4, 14, -9, -14, -58, -78, 
-29, -34, -4, 31, -12, -19, 4, 19, 4, 0, -43, -63, 
-19, -34, -14, 26, -2, -24, 9, 34, 14, 9, -29, -53, 
-29, -53, -24, 41, -2, -39, 19, 29, 14, 9, -29, -58, 
-34, -53, -19, 43, -7, -36, 19, 39, 14, 9, -39, -58, 
-29, -48, -19, 39, -4, -34, 19, 39, 9, 4, -39, -58, 
-29, -48, -19, 39, -4, -34, 19, 39, 9, 4, -43, -58, 
-29, -48, -19, 39, -4, -34, 19, 43, 14, 9, -43, -58, 
-29, -43, -14, 36, -7, -29, 19, 43, 34, 19, -39, -48, 
-29, -43, -14, 36, -7, -29, 19, 48, 34, 29, -24, -48, 
-29, -43, -14, 36, -7, -29, 19, 48, 39, 39, -9, -39, 
-29, -48, -19, 39, -4, -34, 19, 43, 43, 39, 4, -39, 
-24, -43, -19, 34, -2, -31, 29, 39, 43, 34, 0, -43, 
-24, -39, -14, 31, -4, -26, 29, 34, 43, 34, -9, -43, 
-24, -34, -9, 29, -7, -21, 29, 34, 39, 29, -19, -43, 
-24, -29, -4, 26, -9, -17, 29, 34, 39, 29, -24, -39, 
-24, -39, -14, 31, -4, -26, 29, 34, 39, 39, -14, -39, 
-24, -34, -9, 29, -7, -21, 29, 43, 53, 43, -9, -39, 
-24, -34, -9, 29, -7, -21, 29, 43, 58, 48, 4, -34, 
-24, -34, -9, 29, -7, -21, 29, 43, 58, 48, 4, -34, 
-24, -34, -9, 29, -7, -21, 29, 43, 48, 48, 4, -34, 
-24, -34, -9, 29, -7, -21, 29, 39, 48, 43, 4, -34, 
-24, -34, -9, 29, -7, -21, 24, 39, 48, 43, 0, -34, 
-24, -34, -9, 29, -7, -21, 24, 39, 43, 43, -4, -34, 
-24, -29, -4, 26, -9, -17, 24, 48, 48, 53, -4, -29, 
-24, -29, -4, 26, -9, -17, 24, 48, 58, 58, 0, -29, 
-24, -29, -4, 26, -9, -17, 29, 53, 68, 68, 9, -29, 
-24, -29, -4, 26, -9, -17, 29, 53, 73, 68, 19, -24, 
-19, -29, -9, 24, -4, -19, 19, 48, 63, 68, 24, -14, 
-19, -29, -9, 24, -4, -19, 19, 48, 63, 63, 24, -9, 
-19, -29, -9, 24, -4, -19, 19, 48, 58, 63, 19, -9, 
-19, -29, -9, 24, -4, -19, 19, 43, 53, 63, 9, -9, 
-29, -29, 0, 29, -14, -14, 19, 43, 63, 63, 19, 0, 
-29, -29, 0, 29, -14, -14, 19, 48, 73, 68, 19, -4, 
-24, -29, -4, 26, -9, -17, 14, 48, 73, 78, 29, -4, 
-24, -29, -4, 26, -9, -17, 14, 48, 73, 78, 34, 0, 
-34, -29, 4, 31, -19, -12, 24, 39, 73, 78, 29, -9, 
-34, -29, 4, 31, -19, -12, 24, 34, 73, 78, 34, 0, 
-39, -29, 9, 34, -24, -9, 24, 34, 78, 78, 34, 0, 
-39, -24, 14, 31, -26, -4, 24, 39, 78, 78, 29, 0, 
-34, -19, 14, 26, -24, -2, 24, 48, 78, 87, 34, 9, 
-34, -19, 14, 26, -24, -2, 19, 48, 82, 87, 39, 4, 
-34, -19, 14, 26, -24, -2, 19, 48, 87, 92, 48, 4, 
-34, -19, 14, 26, -24, -2, 24, 48, 97, 97, 58, 9, 
-24, -24, 0, 24, -12, -12, 24, 48, 87, 107, 58, 4, 
-24, -24, 0, 24, -12, -12, 24, 48, 87, 107, 58, 9, 
-24, -24, 0, 24, -12, -12, 24, 48, 87, 107, 58, 14, 
-24, -14, 9, 19, -17, -2, 24, 48, 87, 107, 58, 24, 
-34, -24, 9, 29, -21, -7, 19, 53, 97, 117, 68, 34, 
-29, -19, 9, 24, -19, -4, 19, 53, 97, 126, 68, 34, 
-29, -19, 9, 24, -19, -4, 19, 53, 102, 126, 68, 34, 
-29, -19, 9, 24, -19, -4, 19, 53, 102, 126, 73, 34, 
-19, -14, 4, 17, -12, -4, 19, 53, 97, 117, 78, 34, 
-19, -14, 4, 17, -12, -4, 19, 53, 97, 117, 82, 34, 
-19, -9, 9, 14, -14, 0, 19, 53, 97, 117, 82, 39, 
-19, 0, 19, 9, -19, 9, 14, 53, 97, 117, 82, 43, 
-19, -4, 14, 12, -17, 4, 14, 63, 102, 126, 92, 58, 
-19, -4, 14, 12, -17, 4, 14, 63, 102, 131, 92, 58, 
-19, -4, 14, 12, -17, 4, 14, 63, 107, 141, 97, 58, 
-19, -4, 14, 12, -17, 4, 14, 63, 112, 151, 102, 58, 
-29, -4, 24, 17, -26, 9, 14, 63, 117, 151, 107, 63, 
-29, -4, 24, 17, -26, 9, 14, 68, 117, 151, 112, 63, 
-29, -4, 24, 17, -26, 9, 14, 68, 117, 151, 117, 68, 
-29, -4, 24, 17, -26, 9, 14, 73, 117, 151, 117, 73, 
-29, 9, 39, 9, -34, 24, 4, 73, 112, 156, 117, 78, 
-29, 14, 43, 7, -36, 29, 4, 73, 112, 161, 117, 78, 
-29, 14, 43, 7, -36, 29, 4, 78, 126, 170, 122, 78, 
-29, 14, 43, 7, -36, 29, 4, 78, 131, 175, 122, 82, 
-14, 14, 29, 0, -21, 21, 14, 78, 141, 185, 146, 97, 
-14, 14, 29, 0, -21, 21, 14, 82, 146, 185, 146, 97, 
-19, 9, 29, 4, -24, 19, 14, 87, 146, 185, 151, 107, 
-19, 9, 29, 4, -24, 19, 19, 87, 146, 190, 151, 112, 
-19, 9, 29, 4, -24, 19, 19, 87, 136, 190, 151, 102, 
-19, 14, 34, 2, -26, 24, 19, 92, 146, 195, 151, 107, 
-19, 19, 39, 0, -29, 29, 14, 92, 146, 195, 161, 112, 
-19, 19, 39, 0, -29, 29, 14, 97, 151, 200, 165, 112, 
-24, 19, 43, 2, -34, 31, 19, 107, 165, 214, 175, 117, 
-29, 19, 48, 4, -39, 34, 19, 112, 170, 214, 175, 117, 
-34, 14, 48, 9, -41, 31, 24, 112, 175, 214, 180, 126, 
-39, 14, 53, 12, -46, 34, 24, 117, 180, 219, 190, 136, 
-29, 19, 48, 4, -39, 34, 29, 122, 190, 234, 190, 146, 
-29, 24, 53, 2, -41, 39, 29, 126, 195, 244, 190, 146, 
-29, 24, 53, 2, -41, 39, 29, 131, 204, 248, 195, 146, 
-34, 24, 58, 4, -46, 41, 29, 136, 209, 253, 200, 151, 
-43, 19, 63, 12, -53, 41, 29, 146, 224, 263, 209, 165, 
-43, 19, 63, 12, -53, 41, 34, 156, 229, 273, 219, 175, 
-43, 14, 58, 14, -51, 36, 34, 156, 234, 273, 229, 180, 
-53, 14, 68, 19, -61, 41, 39, 165, 234, 283, 234, 190, 
-53, 14, 68, 19, -61, 41, 39, 175, 248, 297, 244, 200, 
-53, 14, 68, 19, -61, 41, 43, 180, 258, 307, 248, 200, 
-53, 19, 73, 17, -63, 46, 43, 185, 268, 317, 263, 204, 
-53, 19, 73, 17, -63, 46, 48, 190, 273, 322, 273, 204, 
-53, 34, 87, 9, -70, 61, 48, 195, 273, 331, 273, 209, 
-53, 39, 92, 7, -73, 65, 53, 204, 283, 341, 283, 214, 
-53, 39, 92, 7, -73, 65, 53, 209, 287, 346, 287, 219, 
-58, 34, 92, 12, -75, 63, 58, 214, 287, 351, 292, 234, 
-63, 34, 97, 14, -80, 65, 73, 224, 302, 361, 302, 234, 
-63, 39, 102, 12, -82, 70, 78, 229, 312, 361, 302, 244, 
-63, 39, 102, 12, -82, 70, 78, 239, 322, 370, 307, 244, 
-73, 39, 112, 17, -92, 75, 78, 244, 331, 380, 312, 248, 
-78, 39, 117, 19, -97, 78, 78, 248, 331, 375, 322, 258, 
-78, 43, 122, 17, -100, 82, 87, 253, 341, 385, 326, 263, 
-82, 43, 126, 19, -104, 85, 87, 253, 346, 385, 331, 263, 
-92, 39, 131, 26, -112, 85, 87, 258, 346, 395, 336, 273, 
-107, 34, 141, 36, -124, 87, 92, 263, 351, 395, 326, 268, 
-107, 34, 141, 36, -124, 87, 92, 268, 351, 395, 326, 278, 
-117, 39, 156, 39, -136, 97, 92, 273, 356, 395, 326, 278, 
-117, 39, 156, 39, -136, 97, 92, 273, 361, 395, 326, 273, 
-112, 53, 165, 29, -139, 109, 102, 273, 356, 390, 336, 283, 
-112, 53, 165, 29, -139, 109, 107, 273, 356, 395, 341, 283, 
-117, 53, 170, 31, -143, 112, 112, 283, 366, 395, 346, 283, 
-126, 53, 180, 36, -153, 117, 117, 283, 366, 395, 346, 287, 
-131, 63, 195, 34, -163, 129, 117, 268, 351, 380, 341, 287, 
-131, 63, 195, 34, -163, 129, 117, 268, 351, 375, 331, 283, 
-136, 63, 200, 36, -168, 131, 117, 268, 351, 375, 322, 278, 
-136, 63, 200, 36, -168, 131, 117, 263, 346, 375, 312, 273, 
-136, 58, 195, 39, -165, 126, 117, 258, 346, 361, 307, 253, 
-141, 53, 195, 43, -168, 124, 117, 258, 346, 356, 307, 248, 
-141, 48, 190, 46, -165, 119, 122, 253, 341, 351, 302, 248, 
-141, 43, 185, 48, -163, 114, 122, 253, 341, 346, 302, 248, 
-146, 48, 195, 48, -170, 122, 112, 239, 326, 331, 287, 239, 
-146, 48, 195, 48, -170, 122, 112, 234, 322, 326, 283, 234, 
-146, 48, 195, 48, -170, 122, 107, 224, 312, 312, 273, 234, 
-146, 53, 200, 46, -173, 126, 102, 214, 302, 307, 263, 229, 
-146, 43, 190, 51, -168, 117, 87, 195, 292, 297, 244, 219, 
-141, 48, 190, 46, -165, 119, 87, 190, 283, 287, 234, 209, 
-141, 53, 195, 43, -168, 124, 87, 180, 268, 273, 224, 195, 
-136, 53, 190, 41, -163, 122, 82, 170, 253, 258, 219, 180, 
-126, 48, 175, 39, -151, 112, 68, 151, 229, 239, 200, 170, 
-126, 48, 175, 39, -151, 112, 68, 141, 214, 214, 190, 165, 
-117, 48, 165, 34, -141, 107, 58, 126, 204, 195, 170, 156, 
-117, 48, 165, 34, -141, 107, 58, 122, 190, 180, 156, 146, 
-102, 48, 151, 26, -126, 100, 39, 97, 170, 165, 136, 122, 
-97, 48, 146, 24, -122, 97, 34, 87, 151, 151, 117, 107, 
-87, 48, 136, 19, -112, 92, 34, 78, 136, 136, 102, 92, 
-82, 48, 131, 17, -107, 90, 29, 68, 126, 122, 78, 82, 
-73, 43, 117, 14, -95, 80, 19, 53, 107, 92, 63, 58, 
-68, 43, 112, 12, -90, 78, 14, 48, 97, 82, 48, 53, 
-58, 43, 102, 7, -80, 73, 14, 39, 87, 73, 34, 39, 
-53, 43, 97, 4, -75, 70, 4, 29, 73, 58, 24, 29, 
-43, 39, 82, 2, -63, 61, 0, 24, 63, 34, 4, 9, 
-43, 34, 78, 4, -61, 56, -4, 14, 53, 29, -4, 0, 
-34, 34, 68, 0, -51, 51, -9, 9, 48, 14, -19, -14, 
-29, 34, 63, -2, -46, 48, -9, -4, 34, 4, -24, -24, 
-29, 39, 68, -4, -48, 53, -9, -9, 19, -4, -34, -29, 
-24, 34, 58, -4, -41, 46, -14, -14, 9, -24, -43, -34, 
-19, 34, 53, -7, -36, 43, -19, -19, 4, -24, -48, -39, 
-14, 39, 53, -12, -34, 46, -19, -24, -4, -34, -58, -43, 
-4, 29, 34, -12, -19, 31, -24, -29, 0, -29, -68, -53, 
-4, 24, 29, -9, -17, 26, -29, -34, -4, -34, -73, -63, 
0, 24, 24, -12, -12, 24, -29, -39, -4, -34, -73, -68, 
4, 24, 19, -14, -7, 21, -29, -39, -14, -43, -78, -73, 
0, 19, 19, -9, -9, 19, -34, -48, -14, -48, -82, -68, 
0, 19, 19, -9, -9, 19, -34, -48, -19, -53, -92, -73, 
0, 14, 14, -7, -7, 14, -29, -53, -19, -58, -92, -73, 
0, 14, 14, -7, -7, 14, -29, -53, -19, -58, -97, -73, 
9, 14, 4, -12, 2, 9, -34, -58, -34, -63, -92, -82, 
9, 14, 4, -12, 2, 9, -34, -58, -39, -63, -92, -82, 
9, 9, 0, -9, 4, 4, -39, -58, -39, -63, -97, -87, 
14, 9, -4, -12, 9, 2, -39, -63, -39, -63, -97, -92, 
4, 9, 4, -7, 0, 7, -39, -53, -39, -53, -97, -82, 
4, 4, 0, -4, 2, 2, -34, -53, -34, -58, -97, -82, 
4, 4, 0, -4, 2, 2, -34, -48, -29, -58, -97, -82, 
4, 4, 0, -4, 2, 2, -34, -48, -19, -58, -102, -82, 
4, 0, -4, -2, 4, -2, -34, -48, -19, -58, -102, -92, 
4, 0, -4, -2, 4, -2, -34, -48, -19, -58, -102, -92, 
4, 0, -4, -2, 4, -2, -34, -48, -14, -53, -97, -97, 
4, 0, -4, -2, 4, -2, -34, -48, -14, -53, -97, -97, 
4, 9, 4, -7, 0, 7, -39, -43, -14, -43, -97, -97, 
4, 9, 4, -7, 0, 7, -39, -43, -9, -43, -92, -92, 
4, 0, -4, -2, 4, -2, -34, -43, -9, -43, -92, -92, 
4, 0, -4, -2, 4, -2, -34, -39, -9, -43, -92, -87, 
-4, 4, 9, 0, -7, 7, -24, -29, 4, -43, -78, -82, 
-4, 4, 9, 0, -7, 7, -24, -29, 4, -39, -78, -82, 
-4, 4, 9, 0, -7, 7, -24, -29, 4, -34, -78, -82, 
-9, 4, 14, 2, -12, 9, -24, -24, 4, -29, -78, -82, 
0, 4, 4, -2, -2, 4, -14, -14, 9, -19, -73, -82, 
0, 4, 4, -2, -2, 4, -14, -14, 9, -19, -68, -82, 
0, 4, 4, -2, -2, 4, -14, -9, 9, -14, -63, -78, 
0, 4, 4, -2, -2, 4, -9, -9, 9, -14, -63, -73, 
-9, 4, 14, 2, -12, 9, -9, 0, 24, -4, -63, -73, 
-9, 4, 14, 2, -12, 9, -9, 0, 24, -4, -63, -68, 
-9, 4, 14, 2, -12, 9, -9, 0, 24, -4, -63, -68, 
-9, 4, 14, 2, -12, 9, -9, 4, 29, 4, -58, -68, 
-9, 4, 14, 2, -12, 9, -9, 4, 29, 0, -43, -58, 
-9, 4, 14, 2, -12, 9, -9, 4, 29, 0, -39, -53, 
-9, 4, 14, 2, -12, 9, -9, 4, 34, 4, -34, -53, 
-9, 4, 14, 2, -12, 9, -9, 9, 39, 4, -34, -48, 
-19, 4, 24, 7, -21, 14, 0, 9, 39, -4, -43, -58, 
-19, 4, 24, 7, -21, 14, 4, 9, 43, 0, -43, -58, 
-19, 9, 29, 4, -24, 19, 4, 14, 43, 9, -43, -58, 
-24, 9, 34, 7, -29, 21, 0, 14, 43, 9, -39, -58, 
-24, 0, 24, 12, -24, 12, 0, 14, 43, 9, -43, -58, 
-24, 0, 24, 12, -24, 12, 4, 19, 43, 14, -39, -53, 
-24, 0, 24, 12, -24, 12, 4, 19, 43, 14, -39, -48, 
-24, 0, 24, 12, -24, 12, 4, 19, 53, 14, -34, -43, 
-19, 0, 19, 9, -19, 9, 9, 24, 53, 14, -24, -43, 
-19, 0, 19, 9, -19, 9, 9, 24, 53, 14, -24, -43, 
-19, 0, 19, 9, -19, 9, 9, 24, 53, 19, -29, -43, 
-19, 0, 19, 9, -19, 9, 4, 24, 53, 19, -29, -48, 
-29, -9, 19, 19, -24, 4, 14, 34, 53, 29, -29, -39, 
-29, -9, 19, 19, -24, 4, 19, 39, 53, 29, -29, -39, 
-29, -9, 19, 19, -24, 4, 19, 39, 53, 29, -24, -39, 
-34, -9, 24, 21, -29, 7, 19, 43, 53, 29, -24, -34, 
-24, -9, 14, 17, -19, 2, 19, 43, 53, 29, -24, -43, 
-9, 0, 9, 4, -9, 4, 29, 43, 63, 39, -24, -34, 
-9, 0, 9, 4, -9, 4, 19, 39, 58, 29, -19, -39, 
-9, 0, 9, 4, -9, 4, 19, 39, 48, 19, -29, -39, 
-9, 0, 9, 4, -9, 4, 19, 39, 48, 19, -29, -39, 
-9, 0, 9, 4, -9, 4, 19, 39, 48, 19, -29, -39, 
-9, 0, 9, 4, -9, 4, 19, 39, 48, 19, -29, -39, 
-19, 4, 24, 7, -21, 14, 19, 43, 53, 19, -24, -39, 
-19, 4, 24, 7, -21, 14, 19, 43, 58, 19, -24, -34, 
-19, 4, 24, 7, -21, 14, 19, 43, 58, 24, -24, -34, 
-19, 4, 24, 7, -21, 14, 19, 43, 58, 24, -29, -34, 
-4, 4, 9, 0, -7, 7, 24, 34, 58, 34, -29, -43, 
-4, 4, 9, 0, -7, 7, 24, 39, 63, 29, -29, -43, 
-4, 9, 14, -2, -9, 12, 24, 39, 63, 29, -29, -48, 
-4, 9, 14, -2, -9, 12, 34, 39, 63, 34, -24, -48, 
4, 19, 14, -12, -4, 17, 24, 43, 63, 34, -24, -43, 
